title,description,published date,url,publisher/href,publisher/title
China is reportedly keeping DeepSeek under close watch - TechCrunch,China is reportedly keeping DeepSeek under close watch  TechCrunch,"Fri, 14 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxQRGpubTlkWF9ZdXJFN21yWUp4U2xQUElIQlZReTFCUmgzaUxER29qQjJTY3hNNVhPRWhEZW5pQTlaWmhFSnZLbS1pTFNFbWdiaDI4bGdaZ3RRLWJfVzkzR2d1ZXdIdFVHU0Y1d3RiV0JndDl4ekJKaVQzUTN4Z3puZEJZdGhlbnl2N2lQNUdHOTdROVE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techcrunch.com,TechCrunch
Google announces its answer to DeepSeek: A new lightweight AI model for phones and laptops - Fortune,Google announces its answer to DeepSeek: A new lightweight AI model for phones and laptops  Fortune,"Wed, 12 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxNLWZaZW05TUZpbmRjWk9nVVp5Z3d4M21DWGVpZ2JmWlc3Yl9yMVhRVG56VlgzcnFQY0N4RzFzbjluUFdhWUhMd1lqYW5JMjJqVkxqcGlGRVZQd1N3MzJ5NW9QRUxJRWx5NC1WNVZycjA2UG0taWlHNno4cGhMTktIRDRzWURGMU1rLW1EWjNDQ3k4Mnc?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://fortune.com,Fortune
How China’s PLA is gearing up to use DeepSeek AI models in actual combat - South China Morning Post,How China’s PLA is gearing up to use DeepSeek AI models in actual combat  South China Morning Post,"Sun, 23 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxOVmFDU09HRTJQWENYY3VCUWdxNFpaclFIeHl2NE11U3lseUFVcF9ZcmZCUzNwelZXTzZ0N3BUejNuLU5yUl9KTlZCaFMxWlRNc1pocFZjVnU3ZEFiYWRndWNYRnBhQ2l2X2tLd2QtV1pUX0hoYjBCa1AzOTBZLUlIeXM0Y2NiWDJhcW1iWkRWcENaQjhsMzRRVTVXX29PNDF1by1ZMmtjdHY1UHJULUoyUkFYa2NWRU1DVTFtUTZ6ektkNVlxSHY4VFdnY9IBywFBVV95cUxPUjJJY2twTDdFczVJa2NaNHBycTlJYVlEb0VTMzVyLThGWFppck9wZUVWeFF6dnlBSGJYSUltaXRReGtvaUtBOGNvSmpyYktIV0lrM2ZoOTlBZ1lBR09FM3JrUkdrS2tqOVBWZjlYV1ZhbDgwUk9jRXJrVnhSTFlYN3U3RXBrdTdJSW5VZkx0TjUxZUlRWXhUNk1FR0p5eFVkUFpqM0NZUEdvY1l0WUhTVzlvVEZPMkxmTTJWMFFBWm9fTW85bDdhWkFXMA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.scmp.com,South China Morning Post
New Chinese AI agent Manus draws DeepSeek comparison - Axios,New Chinese AI agent Manus draws DeepSeek comparison  Axios,"Mon, 10 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE1OTHFhcHVDVEJUdHBUQ3RNMjkzQjFRUnlQb21NOEhPbS00RUZqbTZKQnczSEhHODRBaEUxVDNSMmk0eWhnSjdFOGhnai0yTnVJUDNUeXM0UHZnY242RlVWdHNMckdTaDBxUHRIUm8ydkdVdw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.axios.com,Axios
Baidu Launches New Reasoning AI Model in Challenge to DeepSeek - WSJ,Baidu Launches New Reasoning AI Model in Challenge to DeepSeek  WSJ,"Sun, 16 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMioAFBVV95cUxNN2hOVzVoMFB1Vk8wSzE3V0xESU5ocWRzTk9KZUN4eW9USGxBbXg4SkhsWElHSlc1S013TVFVQkxaaDY4dU9FUmF1bEljNm56ZHF3WElQVkRfWFpJYTZub0ZCempVREdBRjllNmc4U1ZHNGZlS0lIby1rZnNhX3E2SkZEd1NfMElrSlFnWnJRWmRKZW1RV09zU0ZzMGJkb1RK?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.wsj.com,WSJ
Bipartisan congressional duo encourages governors to ban DeepSeek on government devices - NBC News,Bipartisan congressional duo encourages governors to ban DeepSeek on government devices  NBC News,"Mon, 03 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMitgFBVV95cUxOdTM2a25Fa0xUMXdOX3Nsdi1VSmxuS0YxeEc5LUZvZG9TMEdMUkYtTmdQOXVRdWJEYTJJMFdsYlhLSVZBSmozMndtQ0UtUVUwOUFoR20wTlNQY28zZ2M4ZTgtMDdUblE2UEMtWmQxbUZTWlAyYlRneXFJSWhkRl9QT1NLQTFHU1lPVW1YZzRjZEhhZDRIUmFKeGRxdURsb2J5MlZDRjdGVFFKNnhET2h0aHQzSE83d9IBVkFVX3lxTE1aUVFDNXF0S0QzVTJ2MUdJYV9xMF9aNms1eVRKUmpDdWdidV9Zcy1rSWRBZHpyblhfb0NZNjZFdkFTRkJ5eXIyakRiU21wMDNvcUpyV0hn?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.nbcnews.com,NBC News
"DeepSeek shows potential of V3, R1 models with theoretical 545% profit margin - South China Morning Post","DeepSeek shows potential of V3, R1 models with theoretical 545% profit margin  South China Morning Post","Sun, 02 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxOTXhMTUdIeWptTzlZa0pERVhfTm1pcFE3SDFpcGQ1eXIxRThTa3ZqQ084UXE1Z25zMlNyMmZMM2U5QkZCRjZvMW9UcV9NSjh0Mk9sSVNLcEJUMWxvZ1lhUjRfSUdmaDhueUpqYmlVQ2hDUjdFaHZvTlFWSmN6bHlrc2RSLWVSMGVBQXpyUE4xQkx0TnhqMVU5M2p5dkpzRm9ZcVJwXzN5cWdkeWhWYnNOaWhTMkHSAbQBQVVfeXFMT0dqVnZ6MlJIY2ROQmxqQ19KdlBBOG1KNkZrVzN2M21PU0pXa0d2WDdyZEFUcWp6YTk3d1J3S1FXQ0xoSmdxNHVmd3JKamV3U3pZN2ZMU0xRbkE5S01tSDRnZ0o4bU5tQ3ZYc202dlpNbktZbG1uTTZDRUtYaHRKcGxCS1R5M3lVM2RhdzlwV1V2Z21NeHRkZk5hMlpiQTZLU2x4MEtUU1BwXzc5QjhicHZSUlpO?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.scmp.com,South China Morning Post
DeepSeek says no to outside investment — for now - GZERO Media,DeepSeek says no to outside investment — for now  GZERO Media,"Tue, 11 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxORGNnbW42eDdmSEIzSTIxeFhGRXhfLXhHaWZkQ1dEYWVpUHhFZmNwakZ0dklIVGtWbWszQVpmaDhnV3R3QnFHMHBVUkFtQ1dxNjRiT1Rjc083eDdJb2tFMEc1eEstTlB0S1R3Y3p1VmVOYUFVTWpDUVJmOFFLeG15OFd6MHoxaFJmX3fSAZIBQVVfeXFMUEpfa09pZUJvcmZOdU9ScnF3ZGdwcjQ0eWo4ZnNmNDhLMXZubUtmOUo0em40N0tBNE11WHZ3LThOdk45NVpPamlhSFh2QmFwcnJRUXp2VUNLNnlrZVdZRm9QaVRVOWNXOURKU0ZZTnNkSzhleVdpbF9ZSkdFdTdNc2F3SzFTYnlLNnluUVFhSGQ0WXc?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.gzeromedia.com,GZERO Media
What is DeepSeek AI? Is it safe? Here's everything you need to know - ZDNET,What is DeepSeek AI? Is it safe? Here's everything you need to know  ZDNET,"Mon, 10 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxOMTZWdHltdFV1LWdPNU05SUxqM2ZFNEhCQjlXMGdnbnc1Q3F4VVlnTGw5RFphZk1WdDNjRWFJR3hXOGlrWlVOVFI3RXZpTTN5SkdMTEhPWEtrNzNIUVVndGF3QU00Q1gzNGszNmhUTEt0a0lqZ3ZlUkhqTDlzaEdyWTlOSzlLd29IaURkX2xRZ1R5YlRzaGNxRXFaSQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.zdnet.com,ZDNET
"After DeepSeek, Chinese fund managers beat High-Flyer's path to AI - Reuters","After DeepSeek, Chinese fund managers beat High-Flyer's path to AI  Reuters","Thu, 13 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMizAFBVV95cUxOenRMbm5STlJUTjVodXYwQ2VxbkpjVGFoa3dVVFpqZVBCcUYzRTM2eXFRUEZzVkFKS1hKY3RncnNGekJfVmd5NXR3eGRWd3d2RUFLMjdITGxSMVE0dlZDbGlRNFlValRCdHJjOXRONGdwQ3A2WUlVYkV4VVp6cGp0Nzg0TWxqZmhPZkVTSnZ2MFNaSHZrSzNJb0EzbVpSOXBJeU1pcW5xUGdQampkVVJfZWVMUGJzYTAwOWg1ZnY4dXYyS0d1dmtocWpYQ0E?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.reuters.com,Reuters
Alibaba shares soar after Chinese tech giant unveils new DeepSeek rival - CNBC,Alibaba shares soar after Chinese tech giant unveils new DeepSeek rival  CNBC,"Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxNbW1nX0dFNTdmdy00YnFURkNpbG1kU1p4X3lkNDl1Z2dNbzladFR0U3lmbUl2ajlRX3dkNEs2UlcweW90aW5pTXJ0TlN2VzFOWHBQN1lOMkNUTm16VHh0WmJtaVZVdUZ2dGVFMHZjX2ZpdVM3NnVxNzBCOEs0UWFKYnNQVnFfUy14VW41Q2R4TjY0RU5fZzRpOTJwanhScGtLUGYzcEVXQXlKdlBtbzRoSThR0gG3AUFVX3lxTE1oRmFfZ3VKZ21IcEgzTjhmNlk2ME11c3E5RG1aWEw5Z0drNUNINzlRSTVDS28wRW9aLXp4UURWalRQWmo2VXVjQWhxWW9TMWZkR21zeEJ0MVFmcXRVX1RISUNYQ1dTdFFvSFZMdDhHbDFFengtRTlwWjU5RVV6clNyZjZENjlPcUtqUEhNT3U4WFpjUmw1aFJSaUpTUUpadDRmb1N4MXRqM215UkFZMklOTGpfVGMzdw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.cnbc.com,CNBC
Western companies are experimenting with DeepSeek - The Economist,Western companies are experimenting with DeepSeek  The Economist,"Thu, 13 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxQTy12UUFER0t4ckxFYzJSZ0ZrbFQ5ZHBweHh3QVVJZWRVaFRtVFhDRXhoYmxvbko2U2xYNGs5NTh2b1dHZnJvMXRwaHRCanl4VnV6X0ttMGVYTHZKSEUxcGtrUDRhdEp4T3ozVWVEU1Z5LWgyc3NUenZoNXdZSzBIa1FPc3pDMnZnNFgyUXhyRFNiQW0tQnRUeHJxOA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.economist.com,The Economist
Amazon employees are warning customers about DeepSeek privacy concerns — and pushing Amazon's own AI instead - Business Insider,Amazon employees are warning customers about DeepSeek privacy concerns — and pushing Amazon's own AI instead  Business Insider,"Mon, 17 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMifEFVX3lxTE92b1IxMmtlRzRGMjF5MzdYblNlUnJ4N25SZG1QUWo0cXFxRnRUcWdTUHJwV1lEcjFHZnF4LTMxdFd0dWhsb3hSVzRURDRER3hweThwM29FNURpWWY0eW9XX19OSU5aWEhjNC1fR2FVRVFIZVJ3Vk5BM2UxUUs?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.businessinsider.com,Business Insider
"AWS Offers DeepSeek-R1 as Fully Managed Serverless Model, Recommends Guardrails - Campus Technology","AWS Offers DeepSeek-R1 as Fully Managed Serverless Model, Recommends Guardrails  Campus Technology","Fri, 14 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMizAFBVV95cUxNay1ibk9pWTNqMDBVa2QydTVERnBsd1QycS1LaFlQbVFiNkZmMThDai00UW9BV01PQ0VlM291UUpmNlVpUi1lc3RsZXlXZGpVUVlZbVNfTXhNN3RXM0txYjBZN0VoTUszdUtTWWpCRTJORVpIYy1nOXlHcGZ4VWd2SzA3UUVPQXYtalF6ZHZ0aUI3THRhNXQteUU0TC1aVGUxVnZoLUQ1aktFS2lhVG5kNHZVby0yenVySW9ZbWk5SlFKODBpMV9maVRiLUc?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://campustechnology.com,Campus Technology
DeepSeek Takes Over Hong Kong in ChatGPT’s Absence - Bloomberg.com,DeepSeek Takes Over Hong Kong in ChatGPT’s Absence  Bloomberg.com,"Wed, 12 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxOTlczVXlYMEEyS3J1UUJLdUtLOU83NmktQnlsZ2Z1OE02dVMtQ19vZmQ0MmhxNFU2cHpvTEhDTHNxdHgxQUdQQWlZQjMzdHpER3V0TFJ3MFJMeVZsXzZ3OEtxaWt6LVFkZWoyM2x5cVRreUl5TW9YZGxubFZ2RXpMZEJoN21WbzZSZmUxT25IMVVmOXc4QTRCNXBKSkVXZFdISFpFSFZDZw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.bloomberg.com,Bloomberg.com
"Nvidia's Huang isn’t shying away from DeepSeek, says AI needs 100x more computing power - Yahoo Finance","Nvidia's Huang isn’t shying away from DeepSeek, says AI needs 100x more computing power  Yahoo Finance","Wed, 19 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxNMjc2UzVrYl8wWnNSWXpvd1N1LXZnd3VNbHpJV2s3SU9Mb1pycThVTG5GeGdub0FGYjRVS3JPdTRNOGE5aVo2SzNnVGplUFhSeXRWanFtNXpSNXhnNkc5bXUzUzkyYXZxVVN2NHNnS2ltNk52Y3NpOE94WXdVUFFJdnhqUUQ3T0NvbjBOSC1wNUwyX2JoZkNoNlpRVmx5aWhJbmZVVEdkLUcyMzA0S3ZMQVE2WV9HSGRhNkJsVHVOUGQ4ckN2emhoOHFB?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://finance.yahoo.com,Yahoo Finance
"OpenAI Says China Could 'Compel' DeepSeek to Cause Harm, Calls for Ban - PCMag","OpenAI Says China Could 'Compel' DeepSeek to Cause Harm, Calls for Ban  PCMag","Sat, 15 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMimgFBVV95cUxOMHR2bFNJUWpQbE9pOGtBd1R1MEFUZlA0Q3VPc0JPNHU4Zm8xc196QXF3S3hhd2ljc1FybG5JcFRSLUNZbnZLcG9mZWNRMDgzeW1wdHNYb0VzaTBhUlYxem9RVUtHOFp0T3c0UEszLXQtMlR4YkNYWkNlS2xWWG5pS3UtQ1Z1OXQya2J6Qi11SG0zdW5GZ0toa2R3?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.pcmag.com,PCMag
The Business Narrative: 'DeepSeek' Ban Urged - greenvillebusinessmag.com,The Business Narrative: 'DeepSeek' Ban Urged  greenvillebusinessmag.com,"Wed, 12 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxPN19tamRlVHhVbXZGbVowX3BVYVNMd0RSeUxTWFJZOG9DWEJaeXpESmliWDJiUmNGYTRJQWVFNkFDU19FWFJmQ3gzNGU0Q2Rhc2gxV1dZTnNPTVBPRDJXRDRTLW11TVF5UUtKVkM1dXJCTmdFWFk2UHgzMGg3Zk45UXJWQ1p3MG9Ra2NJY0NXUFVjQ2FOY3RITUxoeko4UQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.greenvillebusinessmag.com,greenvillebusinessmag.com
DeepSeek’s AI Style Matches ChatGPT’s 74% Of The Time—New Study - Forbes,DeepSeek’s AI Style Matches ChatGPT’s 74% Of The Time—New Study  Forbes,"Mon, 03 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPSzR5cWROaExLNVp0TE5mb1B1d2RNemJRNW4wdm9jSG5NNzZmWnZlU1RLZzhraU1CVEtOY3Yta2s2YjdIUS1lcGRYRVZmd3VONnBGcmY5Znd1dlJ4ZVV0OVFmSmdDeXNVWmh5ejZkd0tJOWFTZ1dBYzdWLW9HNDJrb1d6ZjBZMU44RXZmOG9oZGpmWEE5ZWlCaFpQNUljeGJFaUxjc18zYURJbzVqNmtYXzdjb3FGLVRkeHMwWl9xM2tHdw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.forbes.com,Forbes
Deepseek 'clearly not interested' in scaling up — 160-person team focused on developing new models - Tom's Hardware,Deepseek 'clearly not interested' in scaling up — 160-person team focused on developing new models  Tom's Hardware,"Fri, 14 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi8wFBVV95cUxPTE45aUtVejQ2OGxVRFJYdktocUtMa3VtejFBU1pHNHN4aVVBeGNwby1lUmFOMVYwa1RnTHJHYUNFTFc2WkRTNEF6RE50aldTalNFR2tvMkdJd2RwWFZHa290ZTlNUmNta3pwblFGTFRIaldGS1F3bF9sNmdJYVJwM1NlNHhrM1ZjWm1fajFxQWpkSjlRYnpkUGp4cE9aZ3NqOTNsT0hmeFRYNzY4R3ZqU01YYVZWOUZFSzU2OXpDTU56MkFraHpsLUIzdi1RSmZRN3Y2c0hRb0x2eWF5bHRVTWUtS21peDZZQnJRWEkxXzF2YUk?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.tomshardware.com,Tom's Hardware
Chinese tech firms from Huawei to Inspur push ‘all-in-one’ DeepSeek AI servers - South China Morning Post,Chinese tech firms from Huawei to Inspur push ‘all-in-one’ DeepSeek AI servers  South China Morning Post,"Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOeXJEcVhyRExIQVd2ck9felBJR192c1pwSld6cWJGZmpwdHVudzBLN0IyUUJZNGstelRXQUp5ZjQ4TmF3N3NpS1BwU3A3eW1MSWpkOTJWSlhRLU1LNmp3cGJPYkl5c2lKeTRQMUlrcDU2a015V1d5T1NnSDNnUURpT1pINXhTcnY2bDR1T1R6a0JnMEgzeEZIdWhrc0tlcGpna1N6ZmowdzZ5cVNVMW5RUzhwQkstVE1uOFdV0gG7AUFVX3lxTE9SeExTcTRtYW5ZVG5YeHBaOFAtMzRLLW9Xby1tWWhyYkVFaG1IeU9OWExVVFVsQnBTS2pGUGZIZGVZSlExTnZleVRFMWk1Z1Q3UjVHWXVwTFpuc2JaS2xtQWRpVERWU0xOdVNmZHdEb1dWYU5sa3FiVGFyVDZTcG81RlNuVnBUdWE3YWw2VThVVmJPN1hfLWZGdHlxNTNYU0tLWl9MOHktVEUxdl8zdjkwUFgzNy1XMWRvQUU?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.scmp.com,South China Morning Post
Tencent’s AI Bot Passes DeepSeek as China’s Favorite on iPhones - Yahoo Finance,Tencent’s AI Bot Passes DeepSeek as China’s Favorite on iPhones  Yahoo Finance,"Mon, 03 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiggFBVV95cUxQUlh0TGpmd08wVjVOcjdmZlJaNlVVMkVpX1cyN1FmVm9MeTBjQzBJNldWYVJmellJUFI4QjgwOEJHcjNiNkRXMHJRZDNGSGVfdWt0Wl9QemR1MEc5bG1mTVRMaWpYenZsSlZtQUNqMDRKYm5lOG0ySnZHNWROSVNxb0pR?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://finance.yahoo.com,Yahoo Finance
DeepSeek's Breakthrough is a Win for Innovation and Accessibility - IBM,DeepSeek's Breakthrough is a Win for Innovation and Accessibility  IBM,"Tue, 04 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxQSW00VEdidVFyTHFWbEYzdUZ2THF4N2xnZTJvZXQwdUhjT2JLUUx5clVGWXFKTG5acU5UbWQydEJuajZfd0Y4dDVqRFNtVVhsMFN1RTJKTEVtYUtHZUlEbG9IX1JRd1lGSzJSaG45OVVJMjRWNVJabFJBZlI2MkJLeVJlMllueTRKWUZTMXNDOWFURmc0SkMtRW44aG9Cc1k?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.ibm.com,IBM
Deeper Than DeepSeek: China’s AI Ascendancy - INSEAD Knowledge,Deeper Than DeepSeek: China’s AI Ascendancy  INSEAD Knowledge,"Tue, 04 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE92Zk5uQ0RWZzlaXzVzSkNscjZ4anlKV0lRWGtUZlllQWc0VW5ITnZaYS1naDkwdjczeFBRZmVnMWlzSDhCaTBMd1BqcTFyd1JacTRJdm5ZSGVpeE5PR3VDbktqaDY1UGE2OTN2djB5UGk3NjhsLUhVdXRYZlVNRDA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://knowledge.insead.edu,INSEAD Knowledge
"China uses DeepSeek, other AI models, for surveillance and information attacks on US - VOA - Voice of America English News","China uses DeepSeek, other AI models, for surveillance and information attacks on US  VOA - Voice of America English News","Tue, 04 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMirAFBVV95cUxQczVMVDdoOC1CN1FZM1M2dTN1X2JJdDlQbUhwZkREN05HanRqM1lxNU0yUnczQ2lZeDBRX2ZKME9Nd3JtZ2JpeFJmcmZRRnhsLVM4WW9tU29LaFlSanF1OHR5RlVsOXhWUjI1Qi1XdDdQaHhoRTR0VmV1RzV5Y0owS3F4amwwRk41Vzd3eXBlTmdiYmZocjJ1V01VbTJEMFFMWHhwSE5oY2plTHBO0gGvAUFVX3lxTE94NGVfNEpMLTg5RmZYY2V2enFMb1E5cFpxZzBYdzZvTXRfRjRLSnR2UkVOTlFpSHpiQktaVjlsNFExTWZvdnowS3dzcVk3dlloSlFWbE1wZ2pKSi1fUlZOVWo4UTFDeDJ6S2JqM0M3MGd1bUZRcS1DdG1POVo5bDhiOVpMMU5WckIyaEtsSGFvcXBsVUxNLTdWVW1rWWJoZWMwTEY3S0JfSmVJVXdpU0E?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.voanews.com,VOA - Voice of America English News
DeepSeek isn’t taking VC money yet — here are 3 reasons why - TechCrunch,DeepSeek isn’t taking VC money yet — here are 3 reasons why  TechCrunch,"Mon, 10 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMilgFBVV95cUxOdTc4NDR6SXJheU1HZVdiX0ZJRk1GOGR6SXFhVUxPNW5EaEF4OHJ1VmtQQzRXcXlMYUpKUkxKeTQwV3NXUXhVSV82Z0s2dENDazlJMm1xa2prUEx4b1JSZExmT2JPV0tPN1daU0k1MVhxa1Bya2k5Sm9oU2VSN2JIbGh3dGF2SklCdEowNnF5TTliN1BoM1E?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techcrunch.com,TechCrunch
DeepSeek claims ‘theoretical’ profit margins of 545% - TechCrunch,DeepSeek claims ‘theoretical’ profit margins of 545%  TechCrunch,"Sat, 01 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxQYi1DVDB6Q2xfN2R5OXpkYXBiM2ZqN3BKQnJmOS1fQXdhZnpiSU4yb3Azd0Zkc1RVdXNxTzdMaTF2YUxMd3FIMmpFQkxsTW5EQ21lLVhfaUVPRWV3SVVzVkhtV0tsVjR3UWxqZmJoc05TdmVvSzFzdFo2dzg4a2puUnV3UUJvVGVKQ3hRbQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techcrunch.com,TechCrunch
AI Models Drive DeepSeek’s 545% Profit Margin Projection - eWEEK,AI Models Drive DeepSeek’s 545% Profit Margin Projection  eWEEK,"Mon, 03 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE5yV3RhWHJUSVNfMHJYcVFPN2R2MFRjOVdTM2NUTUJqVWljbFg2alZES3o2NVVnQUNfOU5YX3FGQWhEalIzSTE3QjlRaWlSV2NiRml3cTVSaUZ5YkNSMm1Td3V0UFB3RGkwMVVWSg?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.eweek.com,eWEEK
China's Baidu Takes on DeepSeek With New AI Model - Investopedia,China's Baidu Takes on DeepSeek With New AI Model  Investopedia,"Mon, 17 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxNbVZ0MjdzVzZGQ3I2MDcyc3c0aExiWUoxVlRRTHNqTWoySDlDRF9CTTN3d0U0SF9WalB0QXljOHNsX2dGNkhfNm1yUTFPdzZzUlh2NnYtWVJjR0tySUVvcnFkbmZ5TTYyTy1PQWNNWWpzRmZYSkw5dmdLNUxWOXlvNmZVQ3F1WHpJRWJGMkl3?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.investopedia.com,Investopedia
Report: US could ban DeepSeek’s app on government devices - SiliconANGLE,Report: US could ban DeepSeek’s app on government devices  SiliconANGLE,"Fri, 07 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNa0RnZmdqem9zQVhfV0gwVkhSbC10OUoxbm5mX0N0ZVpZTG00YWtvWnBQZ2o0WTE0TDNtandXV2oyLUk0RWFtUkstZXMxVVZFX3ZmaEZTUWZwdDluMW94MExqODJGVGozVUR2QVlYS1p0Rnc1bWNhU3J0Z3dyQ3ZTTkgwcTBQTERnRGlV?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://siliconangle.com,SiliconANGLE
"Alibaba's new AI model rivals DeepSeek and OpenAI, company says - Yahoo Finance","Alibaba's new AI model rivals DeepSeek and OpenAI, company says  Yahoo Finance","Thu, 06 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxPRk9mU29Rek1SSHU3aW5zRS1RZHN5WXEyeHRSV2lzZG45NHVZMjRtMUlHM2JBX2ZMd1lpa2ZtQ09BdXZJdEZvX21yT2JBTkZ2MTRNWUt1Q1pud2NqRThRNE1PRG5fdjdnbTA4QzFYYVBPMVRscWhVeGRTZktHVlcxLThBbEY3Zm8?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://finance.yahoo.com,Yahoo Finance
China's DeepSeek resolves issue briefly affecting its AI reasoning model - Reuters,China's DeepSeek resolves issue briefly affecting its AI reasoning model  Reuters,"Mon, 10 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOOGlCTTJKY2FxRWJ2OExDMWJoNThTQmlmdE5sVWVZc1NzTTY4RGJDanpkakpKUnRzVUlyWk11b1NydUNMSm9QYUtpS3ZiaDZtNWZOTnotdUp6MTdNMTFzMVp3eUpxMmJfNW1FaGxPX2NVMktTeE1ZbS15S2xnUkFJVE9sMDdHM1pvd0dPLXhybWVnbVNoSjZGdEl5ZmZkMzJsNDNtZzhSLURlRTVGWHg5T3lUQkxIRllraE5IeE4tajFjSFJHRzBvSHIwWG95WHAyTlcwaFBOLVU?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.reuters.com,Reuters
Manus probably isn’t China’s second ‘DeepSeek moment’ - TechCrunch,Manus probably isn’t China’s second ‘DeepSeek moment’  TechCrunch,"Sun, 09 Mar 2025 08:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxQSXBSZTFKVXVqWEQ4eFBZSGhGTEQwaTR3UnVrWlZpWHN4eFVRNzZpaU90Rm5EcnZIa0ZEVGdtVmEzX1RzOTl0YmF3UkVkQlgzRk52ajkwM2NJYVNsUXJ3MGtudzZHMWRwNWROemt5MU5WYmFnb2h4aVBTbDVIUTMxTDRrRkNDdURyVzlGTA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techcrunch.com,TechCrunch
