title,description,published date,url,publisher/href,publisher/title
OpenAI swore off open-source for years. Now it’s changing its tune. What gives? - Fortune,OpenAI swore off open-source for years. Now it’s changing its tune. What gives?  Fortune,"Tue, 01 Apr 2025 19:54:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxNTTFhZGFfeDlxQ2J6Zy15WUFxTkFsbHhCVzc2SVJ2clJwdlFuWDh5QTZTVTBlTldmTkVwTUFFbGRkODJXd1M1OHh3N24zWS1iZE9zQ2ljUVo3ajBvYkhpQjNHLW9qcjNjUk0yRzFEY0FOakhZZVoyOGRDZ3F1a0tkVkp5eHdETXVmMEJuTEhB?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://fortune.com,Fortune
More States Ban Foreign AI Tools on Government Devices - The National Law Review,More States Ban Foreign AI Tools on Government Devices  The National Law Review,"Wed, 02 Apr 2025 13:54:17 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxQSFlzUTd6d0x6ZFByZDN4VkhxVmpBZTFQWTA3WnBvWTBEWnlOMHQzN1NuSHBnWnIxMDA4cXV5SGJoZUlUQlJieXhMb0xZYlRvaTZNOHRUQ0JqanBPOEpGVVEtRkEwNGlXTk1DSnpiSlpsLTBTU3pWaTg3TGE5S05TV0ViU1RZbERrOE12RtIBkgFBVV95cUxQNk9NZjlNVDRHUlRnVEdSWlFYUzBVYS1kajIzWEpxcHlNcDB1bDM2VnpJWkVzYVRMbDRGdnBwcjRoUEluQUhrQ01IN0ZpWXp3MFBGZGstRFlPQXFDcGZCYzNPMk5ZSFJrMmZqcm5ZWUF2aGJfNm9ua0h1TXBScWdPVnlEMnBtY19VTEFBaWkzemRwUQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://natlawreview.com,The National Law Review
DeepSeek-Powered Translation Service Aids Myanmar Earthquake Rescue - iChongqing,DeepSeek-Powered Translation Service Aids Myanmar Earthquake Rescue  iChongqing,"Thu, 03 Apr 2025 07:17:38 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxOSXc2aG9xUGZLVmVWQ1A5WUJhU004S2FDQkJmNjlvM3BxR3I3UElqelZzZ0l3Nm1NWnlURDlHa1BwVm5kQkRFRmh2eXlxb0NnZmtZMkdoR3d6X2lxTFRlV2NRMk9jRUp0WDFmV253Qm5Wa1ROeWRqaU9XaHQxWXdwVnA1eDFVNExheFlxWXRjc29KTzBjWkVOcmNlejJmTGd4cjcyTm5tWW1NSW9ySHJyddIBsAFBVV95cUxOSXc2aG9xUGZLVmVWQ1A5WUJhU004S2FDQkJmNjlvM3BxR3I3UElqelZzZ0l3Nm1NWnlURDlHa1BwVm5kQkRFRmh2eXlxb0NnZmtZMkdoR3d6X2lxTFRlV2NRMk9jRUp0WDFmV253Qm5Wa1ROeWRqaU9XaHQxWXdwVnA1eDFVNExheFlxWXRjc29KTzBjWkVOcmNlejJmTGd4cjcyTm5tWW1NSW9ySHJydQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.ichongqing.info,iChongqing
"DeepSeek Debut May Have Dipped Bitcoin Under $100,000, But The AI Chatbot Sees Hope For Apex Crypto's Rise Up To $200,000 By Year-End - MSN","DeepSeek Debut May Have Dipped Bitcoin Under $100,000, But The AI Chatbot Sees Hope For Apex Crypto's Rise Up To $200,000 By Year-End  MSN","Wed, 02 Apr 2025 22:19:51 GMT",https://news.google.com/rss/articles/CBMioANBVV95cUxOenBjQWQxRWFuaU40ZVBDYVhRVGhEcU1hWEdYczdjR2xlLU41OVlpOXMtZ2VZc29QUmx4NV9RSmxSbTFOcW84c2VtanZNOUlMZzRDWWpNZ0hNVFJpSFd6MldfOTBpNmluWlhHbWhhTzhIT2VqYVVmeTFhOEdxTlNyTVN1NlVILW1Cc2l0UkwwRFJNMDNsUTJvVm5TWmJoSGJHbTM5ZC13YVhCWWdfN1BndjVmallGQXo1YWxhLWItR2NTeE1TSTV3OVI5MWhtQngwQTZ1R0REbUwyNnN5cEFHOG9fcWc0NkVRQ1VYUnd0RXpneGdkTndPOHZSak5haGhheU9HcER3NkVOc2JLUVJ0d3gzNUtJU3hZQ0F0dXFXOENLSUprNHBMNHIzdmFRaGFablpvVWJDVnNZa19zcTdSSEloclVuUWhVQWJHNlN6M3A0TW41eHM2WTY0ZDhJM1NiZ3RWR3FiOFdjemE5eDdwWFdDbGJESEl6VlFPaDBER0t6cl9LOFd2dFNuTXRGVTFMVlA1bk85U1d2TWdVLTlyWA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,http://www.msn.com,MSN
AI gets a mind of its own - Science | AAAS,AI gets a mind of its own  Science | AAAS,"Fri, 28 Mar 2025 19:00:00 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE1qSWlhbFZJTmFwYVVqZS1vcTluMWVLVFduRlFGUVdnZlhnYTd1Vl95RTdRWGhPdndIQzVuOTU4c3ZOUVlVSWZqeXdyVk9zZ1dQN1pjbkhBS2c3X2prS1lzYzFLLW1YSktUc0pEMA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.science.org,Science | AAAS
DeepSeek moment – a catalyst for frugal AI innovation - BusinessLine,DeepSeek moment – a catalyst for frugal AI innovation  BusinessLine,"Thu, 03 Apr 2025 15:59:56 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxNYzJ6OUo0enBUN0M1RWo5ZG5ia2U0Yy1uaWZ3clJyMVlCUm9qenpzSEhUT1dFbmthNHF1T3VfNEFFUXZ3MTVHd2U2S2FzZGZQbE8tWlA4RkFwQVdOb09nMDZhQ042YVJibGVwUlkxUGd2MFB4cEdBS2I3OTRqSjdmckROaWQ4RWROT1FZb21vUzRzRkNDVjhOU2dzeHRMbXBkdU1WMFZ2TzZaNlJPTXc4OFBvQ0NTblHSAb4BQVVfeXFMTWhSYV9XZUxFdEZNekpWaTZwRk9lYU9pbWRTYkdhMi1nb2M4Yzk5amRJNUdfRjl2Qm5kR19Id3E0ZlRlNUd1TTdMbEE0bUI2SHJvVHNoU3ZMOE9aaFk5MUU0eHZEQUZ6cU95TFRtbVJLMi16WlBleWxuVUozbnBOMkh6ZWdSNEQ0T0loZlF2YmQ0NDRNbWt1Uk9fb2k5NFdiU3ZRa2FBQmFWYXBobF8taFFrMThicEI0cmdqUlJhZw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.thehindubusinessline.com,BusinessLine
"DeepSeek files patent for smarter, more efficient AI data collection - TechNode","DeepSeek files patent for smarter, more efficient AI data collection  TechNode","Wed, 02 Apr 2025 09:26:14 GMT",https://news.google.com/rss/articles/CBMiogFBVV95cUxPWm9KWkt0ZDV2bUF1WmlvbEExSWg5aHFCWTdkaF84dkNCNklpakdDek15UlZ3cVVVNUdMNkUya0E3WlNFaktZZW1PUHVYTlpiVkUtQnQ1dzZva3lWa01hOFBuMEoxZmJhSEw0TjJUOWdMWUVDb2dNT2tRWEQ3Z3RBU2xUWTdvVXFrOTZWSFJWb25uWmxHcTgtNmM2OVBkMG9KYUE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://technode.com,TechNode
"We’re missing the point with DeepSeek - Stop chasing the hype, start implementing AI - Maddyness","We’re missing the point with DeepSeek - Stop chasing the hype, start implementing AI  Maddyness","Wed, 02 Apr 2025 06:03:39 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNSW80bzdBOU5OQ0cwVjV3MlR3cnJvNFh2ZERnVlZ2NmVzMGJKM2dpODhxSVFtTEtUUERNY1hwTXdXNDVsYm5UakN5TklXcEgtakhKODR3bTg1dkJxejlWRXMxcDZzMGdMY0hmLTNYTFhUaGh2aGw4VXJGZGVCaFA4WWIwcnM5S2xZRmsyTDdLRnc1Z2dmQjRXTTFoNGEzbllEV1pqR2lnSVkzWHVPZVZMZlY2ZHNVVkEyUTA5MFVn?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.maddyness.com,Maddyness
"ByteDance, Alibaba, And Tencent Order $16 Billion Worth Of Nvidia's H20 Chips As Demand Surges For DeepSeek's Low-Cost AI Models: Report - Benzinga","ByteDance, Alibaba, And Tencent Order $16 Billion Worth Of Nvidia's H20 Chips As Demand Surges For DeepSeek's Low-Cost AI Models: Report  Benzinga","Thu, 03 Apr 2025 04:54:47 GMT",https://news.google.com/rss/articles/CBMiiwJBVV95cUxPaUdrRkF2cFhpLTNHempwTDNvczlFQlhCU08xRGM2UjkyRVFTdGxPTkFnNks1MGUtem5zZmhkM2xJYWZtTHUzRGVtMWVoRDZXV2RHbk5wOTBIWWhfakFiM205Y0tSeHRnLWZseDBNSjNOUE1sN2ZDWExHVUJsTW1uTXBnV1NLc0x6MGpTZWFUX3QzTTFEQ0xXNzVpX1VyUVI3SjBybFRFN2MtazdyWVlhcHkxYzVIZzR3RzVFQWRtUEZfcnlVNGVZc1hxUDNTcElBeE9vTTlZRkxlbnBoTFZjV1Jzb1QxeVhnRVdzQ2N3ZDl4dWtBMVZSbU1uOVVJeGotUVFETXktaFBGRlk?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.benzinga.com,Benzinga
OpenAI to build open AI model amid competition from Meta and DeepSeek - scmp.com,OpenAI to build open AI model amid competition from Meta and DeepSeek  scmp.com,"Mon, 31 Mar 2025 22:06:07 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxNOV9KTURMZVozdFNiLTY1YkpJVlY5cEF2NkxrWTVHRENkN3JNUjU5bXQyTEkzVDQyU1ZlRTFRcGRGbktTbi03a0tXbWhJaWR5UkVwVmxnM2JVTVF0V2RNUkw5YTJOWXk0Ry00WDhRLXlMRzJhQV80UENVTjBCcTc1Q2FUckgzOGYxTm1LWmpMZVBUTDQtUWhNS3JBQ0RZY0hOVEhmV012WFFHaWxqUHg4aWVtNzjSAbQBQVVfeXFMTVNCcVRVdnpsNUEtbUxSMld1RFhwc3Q0QzVRbXNlelBuQXJUZU5RQ3FwR2dpMi04SHVnSkNhTTF2Zl9nd0NTSW9LOTNXQlIzLU42Z1k0dk4xUmt5SjdBRnBHS2ZfNm9sTFJhY1oxZWU4N2EtenlubDZ0WmRSREU5VERmbnltLU1wdnlpX2FsZTB3cHp4YldoSDlQVjBHczVMZWxlQ3A1TUlyZzBLdkdWMTNaaHZR?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.scmp.com,scmp.com
Why DeepSeek and Manus are transforming AI for business - TechInformed,Why DeepSeek and Manus are transforming AI for business  TechInformed,"Mon, 31 Mar 2025 08:40:51 GMT",https://news.google.com/rss/articles/CBMiekFVX3lxTFBpeGFFN3l2UkNpMk5aMmJxLW5QcVhEdHU0TVhUQnZzTGlnRTcwOGlqVWl3bzlWd2NnN3RKRTllbmR4bF9uM0xtbFkwNUlZU1ZjMWt2OXF5V3NUUExBdTZnNEFWMVk2UE0xbDVoZE5mNnJ0VElvTU0xaFdB?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techinformed.com,TechInformed
Some Large Cloud Customers Slow Down AI Spending as Prices Drop - The Information,Some Large Cloud Customers Slow Down AI Spending as Prices Drop  The Information,"Sat, 29 Mar 2025 16:13:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQaXM3TTZlT1prWjFPUWJxVG5FbUlZM0tQbmRucTdubTBERkctdHJiTUF6QUs0ZzF6WVA5dDN1eTNFZElzRGlwREtxLXZoWEFXZE1FbzNnM3JyRG1VSFd3UjdwdGlmcHA5TGNxaWllOWFkZm54RGZNMElRTXBlNnY2TllQOWhrYVV5bnMtcDVTbEpwMUxxTWdlUkwzc3VjS2RZUjJCWHFadDZuZw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.theinformation.com,The Information
"DeepSeek overtakes ChatGPT in new monthly visits, becomes 3rd most popular AI tool - VnExpress International","DeepSeek overtakes ChatGPT in new monthly visits, becomes 3rd most popular AI tool  VnExpress International","Thu, 03 Apr 2025 05:39:27 GMT",https://news.google.com/rss/articles/CBMi1wFBVV95cUxOb3g3cE1WcnBuT3ZYUWs4WUpwUjc3Z2tRbndVcm85M0hjTHZpOHZRdzBaQTd6dDhnWGlUbXYycDNENy1ydUlnVjJBM0lhN3J2LVJLZlhlU09oT2YwYy15XzRiZjN5bUp2d2t6MjdSdll5a2pQTnc0QW1SSXBVR0FRWmdBUzN6aC1HajF3T1lFd2x1UDFoTXpFWE5KcDVITmJVMUtVU09aeXNpMFJ4aXJobmZfZmxLR0Q3YXc1STRrNnlRZlF3SXhrYW44SXlCVzg1em05YlB3bw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://e.vnexpress.net,VnExpress International
"Google's Gemini 2.5, Alibaba's new Qwen, and upgraded DeepSeek V3: This week's AI launches - Quartz","Google's Gemini 2.5, Alibaba's new Qwen, and upgraded DeepSeek V3: This week's AI launches  Quartz","Sat, 29 Mar 2025 09:00:00 GMT",https://news.google.com/rss/articles/CBMihgFBVV95cUxOeGY0OUlORC1la2lUekZubmNzNGZoc3M4ajkxQXlJYi1tQV94QzcxNGp2bV9zeWkwZXBSVm9KNFB2NEdkTVNiQWtOc1NqVmlPaVkwVmpSZmZrSi1Ed1FhQWdEc1JzclBGTXdoM2lXV1NtQWdxamRrTVI0WXRVdklacDlWNi1JZw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://qz.com,Quartz
Advanced AI Trading Assistant: m-FINANCE Revolutionizes Market Analysis with DeepSeek Partnership - Stock Titan,Advanced AI Trading Assistant: m-FINANCE Revolutionizes Market Analysis with DeepSeek Partnership  Stock Titan,"Wed, 02 Apr 2025 10:00:00 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxPLURfM2FCbEZsMl9lZVg1blRwckdPdktuX0hxN1Uta2V2QUZfaW8zR01lUE5ZMXNPd21oQVo3emd3ZDZtalZfeWhCam5OdEozQjN6VmxnZnBSNWpKaDVXcmVqaHJjU28xUXh6TVB6WDhPVnVHZ2l6THhuOS0wNHZFZnFPU2MwSHRSTk5DMkRZZkFUUXVHOHE5Vl9hR3pSSzNpRU9sMlBLZmlVSlhqVjE4?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.stocktitan.net,Stock Titan
I just tested Gemini vs. DeepSeek with 9 prompts — here’s the overall winner - Tom's Guide,I just tested Gemini vs. DeepSeek with 9 prompts — here’s the overall winner  Tom's Guide,"Fri, 28 Mar 2025 09:00:00 GMT",https://news.google.com/rss/articles/CBMimAFBVV95cUxQSUZSRXNUN0tpdmU3WDRDeGJwUFBoaGpfSThNZnNjQ0FkUGNNai1YcG42T1FtWHE1U1lyYVZjMENGTXFfZzVwdWxfTnBVeFdTTFBweDZJMHBGeVNuV25wRTZFQ2tqS1huRGtKVkNuUUxIODlMWVYtT2VGaEhRTTViMVlsbUFfRXkyaFZoUFozZEpJS24xRW9HaA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.tomsguide.com,Tom's Guide
China employs DeepSeek AI for translation as aid groups battle Myanmar earthquakes - Anadolu Ajansı,China employs DeepSeek AI for translation as aid groups battle Myanmar earthquakes  Anadolu Ajansı,"Wed, 02 Apr 2025 09:56:04 GMT",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPdUNPeVpPQ0h6a0dLbmxnYXh2NTVuZVNELVNRV1Y2VmFLUHJKZ1N2aWFPTXhsQVJEandBbm43QmZFaUROSk5RcFcyUUpFa0tTcms3M0l6YkVuTVJ6VGxsSXpIUWQ3VUprTHdSMlAwNzdBbmFkcjcwcG1lZWdkYjZSLVNtTy10cHhCUGdEQU1EMEdEWjcxc2E1bkpiRFZrdU1ERm96WVNGaFZLQl9aZWNVa1J5UFRkSm5abXAwUVoxWTlJMlh4WHJUa2dwQ0hlWlU4b0hEYWpn?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.aa.com.tr,Anadolu Ajansı
OpenAI’s $40 billion funding round defies DeepSeek moment and cements its AI dominance - CTech,OpenAI’s $40 billion funding round defies DeepSeek moment and cements its AI dominance  CTech,"Wed, 02 Apr 2025 07:55:00 GMT",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8wZXNaTmJGM1lHaWxXT3RRLW02MjBSV0VNeWxXR3R2cEpXa1lRaUFiRk85aHg2V3JTS2FOelVQR200MnRJRldiak9SNlROcHFrTnFybnEtSFhEaThIQ2pWeDdhb2E3ajg?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.calcalistech.com,CTech
Watch What DeepSeek and Other AI Models Mean for National Security - Bloomberg.com,Watch What DeepSeek and Other AI Models Mean for National Security  Bloomberg.com,"Wed, 02 Apr 2025 09:24:20 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxQMURBT3BnNkIzTEdWUWl2OHBRaVM2N0hOWEJDOWNnVjBjZHFyVTA2T2JNTVczWUdtOUFPY2h4MVhWNVpOU0RSdWhLWmFsbEdzNGlCRFUxeHVpY1BvSE5mR05iM1Eza2pfV1doOWRpaE1WQ0F1QzIxSU1rNnUtdWlSZWhWX3huaXpsVGxCSjBNTjZwTWpCRExDMElva2k?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.bloomberg.com,Bloomberg.com
DeepSeek users targeted with fake sponsored Google ads that deliver malware - Malwarebytes,DeepSeek users targeted with fake sponsored Google ads that deliver malware  Malwarebytes,"Wed, 26 Mar 2025 11:24:38 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPN0VQMXlmLTZOeHgyUTdYM2VEQ0NrTlRRRUxrN2I4NE1BcVNRMk93cEktcnFwbTBxZmZKbWI2M0R5am93RW1FZ3VabWRJd05QdU5yQU5CdDd1LW5fNERzYkhjTW1zV3J1WlZMeUEyaXl6N3FTSXlxVFdKanJBQi0walJ2YndhcEhkN19VMGRmamwzdmVFbTBpQ0d1bUNmVUM3OGpZeDBvMXJ2dDR5VlA2Z3dwNUdSTHVCQjItOGdYSQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.malwarebytes.com,Malwarebytes
Why OpenAI caved to open source on the same day as its $300 billion flex (hint: it’s not just about DeepSeek) - MSN,Why OpenAI caved to open source on the same day as its $300 billion flex (hint: it’s not just about DeepSeek)  MSN,"Thu, 03 Apr 2025 10:27:43 GMT",https://news.google.com/rss/articles/CBMi8AFBVV95cUxOamZ6bHVOTk9uSkxIcGhZUEtnR25mNXN0VW9MR1NOOXpkemd2eVlZRFRkNHRNR3hrNTdva0JhQ2VZaVZ6djNfWmxvSzJNMEZKNnZENmF5RWZwdmRjdUMxV3JlelBwLV92WnpRc3o0NXVFR0UxTlRMZ0FIanBTNW42cy0tWVlFNWZmTE5aUGthTFFndEJURE5ZVGZZSHlCb1dfbFRXdWJBVEpwbTFXbFZoWl8zWnRVV0lzajNpRWZZQzNHZnZ4bVNXZEljS0Ywc0t3blFzY2dRUkVGQjBaYUJRQ1dZT1hQZXppelVpcWFQSnI?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.msn.com,MSN
An Old Approach to AI Gains New Attention After DeepSeek - Bloomberg.com,An Old Approach to AI Gains New Attention After DeepSeek  Bloomberg.com,"Thu, 27 Mar 2025 21:03:09 GMT",https://news.google.com/rss/articles/CBMirwFBVV95cUxPYnhVVFdUVUhwTTdNWUNCV2hMLTNnTTR6QzBFWVFHMlNRQ3JpSG9IbWZMcDR4UEZEU040R2o1bFZPckpwdk40RzE2Q1hIMnlScm9UWGh1OEtvN25TYzAtWGV6RFdxUHM4ZFktVUtsNlY2Zy1nVEV2QjdWaTk4VnF5OVE3S3IzWEtPMWtGeHUxU2pWbmFrVlgxM0NXRDVTRXNMQVlFN04tUkFpZUlhS3lr?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.bloomberg.com,Bloomberg.com
"DeepSeek overtakes ChatGPT in new visits, report shows - Digital Watch Observatory","DeepSeek overtakes ChatGPT in new visits, report shows  Digital Watch Observatory","Tue, 01 Apr 2025 08:02:39 GMT",https://news.google.com/rss/articles/CBMihgFBVV95cUxOZ2Y1SW04M05JVkFTcmFaakIyMVFXRVJEMmNqemtLZURka1dzNU5aX24zb2NzQ1lnVVp4aExDc01mdF84a0pvTkhJQWx4Y3JLOWZqYVA1T2dLOTUtSkF2dnpqS2ppYTlWT3ZFLUN2LXJ0NTFQS3Z2VF8zeDRxYjJSNUYtczVDUQ?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://dig.watch,Digital Watch Observatory
"China's DeepSeek releases AI model upgrade, intensifies rivalry with OpenAI - Reuters","China's DeepSeek releases AI model upgrade, intensifies rivalry with OpenAI  Reuters","Tue, 25 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMi3AFBVV95cUxPazkyejNKeWc3VWVBLVNBQ3FQdlhzTi0weGpDeDNuMTc2LXEySHpWV0p6aElZeXYyZUNJaW1QejI5Q1RzWmZ1ajJxWTk2UWZaOFVyRmp5VmthcWpnVGk0TDdrRjhwX0ZmVmZCUzN5YlgzQ3d2NVdvbzJSOG9nendoekRxRFI2S251MkhBUzFpcmpjbF9Bc09ydFFhdHZBTGpndXVCWHh3TmstbW9MSERGUVgyUmtRZHJxVGJ5dWJHR2NzUVNGcVdKWnEzYXZGSTM0WmVZdlhXVF8wR1Zz?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.reuters.com,Reuters
Guangdong boosts AI and robotics subsidies after DeepSeek’s success - scmp.com,Guangdong boosts AI and robotics subsidies after DeepSeek’s success  scmp.com,"Tue, 01 Apr 2025 10:30:08 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNUm5rUlVLRjJaaklPcExyTFBpLUdVV2Rrb2JwOUV5N1I1VzQySjBkal80ejJQX3VXd0pfbWUwT2FtclR1N0FyU3hkdHdiNV85M1Q4Mm11cmNETDhTT0lFUDk1Umg2MEpyUTJiSkgybmZ6cTdZT0JqQ0hBb2d5TTVKYm1DQ242X1Y3aURRcEpaN0VzTjc0RUxLV2JtdF9ZLTNUU1R6anNOTFZBUFJzaWJPeGIxd00zYzhybGhFQzVB0gG-AUFVX3lxTE5ZeVF0Z2dQelpucnVKTmkwOU0zREhCY2tEUzdfVGZYSzN1RndRV2oyZUtZYmtYM1c2blFJLWx2dzRqN0d3dktJQ3MtZHpQZ2FVVzRSRzFIbWxlVEY0Mi03Wm01aU1CVXRlRVlBbmZWNkNRR2J1M0JrU0ZuREJrallEaVRMaUVubWF4NklMYW9BSUFCcFppVllhTms4RnFDXzdfcHZzS3d6TTM2eURMOVBWOWN3bnRTLVpSX21LLVE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.scmp.com,scmp.com
Hackers Use DeepSeek and Remote Desktop Apps to Deploy TookPS Malware - GBHackers News,Hackers Use DeepSeek and Remote Desktop Apps to Deploy TookPS Malware  GBHackers News,"Wed, 02 Apr 2025 18:03:16 GMT",https://news.google.com/rss/articles/CBMidkFVX3lxTE1GYk9LUW5EWE84ajd5eE1EZVUzZUN3djdoMjNXZ0taT1ZDV0p2LUU2TjE4QndOMDBUUkdzQVRvQlpyd3lUU0tFdkp1TkJUTTR1OUF3Njd3UEFSb0RWREVhMlhRQ1owNl93dWVsQWYwMEEzbExBVEHSAXtBVV95cUxPZEZsaHFsZGFrbF9FUlQ4aDRDMGo4bkZxRXB2UjNxZkRkQWphMDR3WUJ2MnpXU3BSUTdXb0ZJMzRYTGFuMmk4MGpOVFdkTUVPQ0U4S3REek1JbG9iQlBpbTNVam11SEJwVlM0WmJSMURLdWE3UGJGVUNLY3M?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://gbhackers.com,GBHackers News
DeepSeek Launches AI Model Upgrade Amid OpenAI Rivalry—Here’s What To Know - Forbes,DeepSeek Launches AI Model Upgrade Amid OpenAI Rivalry—Here’s What To Know  Forbes,"Tue, 25 Mar 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNaExwcS1SMUw1MjBkVFI2dlNrY0lwWnFyb3NFVkN5ZGlONnVIOENtMWdUeGJtMUNYY0hwcVRMaWtsUEs5bFZqTkdoNDc5NzFxdnBHMmxYa05RaDZLeXdVNzItYld2TTlCOGl1TmRQbzB2YTVESER2bnd6OHB2M2RLRXNFdHBqaDhqVDQzdVlOcWhfc2dEZVNSVmhQaDMzYThWUU5SbHhidzBVb0ZwZ25CYkJTY2o3b2ptUVR5Z0d2eVlqT3c?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.forbes.com,Forbes
ChatGPT isn’t the only chatbot that’s gaining users - TechCrunch,ChatGPT isn’t the only chatbot that’s gaining users  TechCrunch,"Tue, 01 Apr 2025 13:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxQcjdtank0ZTVVMVZoNXFxTGtub2JVT3dGSTFaSzVTcUZrbFV1YmRzOUl0aUViMTdEMHA3QzVzMWducGpNc0RSTU9YT2J4SEhoNWVTOUc3VDNBMFVBaFVyRWI1amNSOHc2aS1CUmZMNUtpTm1mYzA5dnZaT2lLWnVSOVpOZV9MMzkyUnNoaA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://techcrunch.com,TechCrunch
"China hits its 'ChatGPT moment' with DeepSeek, says 01.AI CEO Kai-Fu Lee - digitimes","China hits its 'ChatGPT moment' with DeepSeek, says 01.AI CEO Kai-Fu Lee  digitimes","Wed, 02 Apr 2025 07:01:33 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxOSS1wcjUyQllkNzJtV1NqMWpPenVwMVVLQXpYQ3owd0poVjNhanp4S0oxM3Y2LXlleGxENDQ2dkhxcGVQU0ZFTENoZUZnSXR1Ykx6UUluMXl3TVh6QXBkc1hRQldkeVI2TVI0SFgxa09CTElwUS1rYTFCYWtDcEdXcHl5aGN5VENfRUE?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.digitimes.com,digitimes
Sam Altman Says OpenAI Will Release an ‘Open Weight’ AI Model This Summer - WIRED,Sam Altman Says OpenAI Will Release an ‘Open Weight’ AI Model This Summer  WIRED,"Mon, 31 Mar 2025 20:12:10 GMT",https://news.google.com/rss/articles/CBMifkFVX3lxTFBrYW9tS3hicmltTmJySFNZN05pWk96UVZLNmN1cGlaS1g1TENjT2NCMTc0eDg1WVRvaXlQX203X2drcUJYcHBseGNqNS1lU042OHh0dThuS1V0dzhvcWs2c0NwWGFpQTdORHN1RzNmMUY0UlFIdFNDdXFEVDd1Zw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.wired.com,WIRED
Can DeepSeek Outthink ChatGPT? What Marketers Should Watch - CMSWire.com,Can DeepSeek Outthink ChatGPT? What Marketers Should Watch  CMSWire.com,"Fri, 28 Mar 2025 11:03:30 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxQdUNVZEVaODNvUGQzWFVXcjlKb3VnaVY2Q1IyTWkxRVc0VVdGdjVFXzdDQlN0dWgzRm5DNWh2S1lWenI4d3B0WTZsVHFLTHFjUUR0M0g4Uzl3emI3Q1VOVVNWUzJaTjVoTEdOdlJZeWd3Q0xKcWItc1FybzF4eVZMRTVxSjR5VWdMRjBET1VqcGxLV2NzQW1nU20wLXM?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.cmswire.com,CMSWire.com
China’s AI giants change course after DeepSeek moment - asiatechreview.com,China’s AI giants change course after DeepSeek moment  asiatechreview.com,"Mon, 31 Mar 2025 07:48:23 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE93VjdJdzhBa1liZXdZM0hTa0M4LURmclhndUZEMWgxUGtwc1dQV0xhQVFXbkFmb1ZWUUtCR0dycDNBWU01RktVMzQ3VWNxNTFULUVUMzlNWlJaTGNBR0FYUEhxV2dtSWg5bWQwRHFNRGNzLWZWaTFGcw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,https://www.asiatechreview.com,asiatechreview.com
